baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,,,"{'distance': 0.4545454545454546, 'evidence_accuracy': 0.43333333333333335, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.1904761904761905, 'similarity_metrics': np.float32(0.4812782), 'contradiction': 0.5890700817108154}","{'distance': 0.4545454545454546, 'evidence_accuracy': 0.43333333333333335, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.1904761904761905, 'similarity_metrics': np.float32(0.4812782), 'contradiction': 0.5890700817108154}","{'distance': 0.4545454545454546, 'evidence_accuracy': 0.43333333333333335, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.1904761904761905, 'similarity_metrics': np.float32(0.4812782), 'contradiction': 0.5890700817108154}",
,,,,,,"{'distance': 0.34782608695652173, 'evidence_accuracy': 0.8, 'evidence_precision': 0.4, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.44409478), 'contradiction': 0.0032875442411750555}"
,,,,,,"{'distance': 0.2093023255813954, 'evidence_accuracy': 0.75, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.25, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.88972515), 'contradiction': 0.002053832169622183}"
,,,,,,"{'distance': 0.2558139534883721, 'evidence_accuracy': 0.7, 'evidence_precision': 0.25, 'evidence_recall': 0.25, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.81453615), 'contradiction': 0.8275466561317444}"
,,,,,,
,,,"{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.75607026), 'contradiction': 0.9959815740585327}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.75607026), 'contradiction': 0.9959815740585327}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.75607026), 'contradiction': 0.9959815740585327}","{'distance': 0.24137931034482762, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.80520856), 'contradiction': 0.0018629524856805801}"
"{'distance': 0.4, 'evidence_accuracy': 0.7, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6854483), 'contradiction': 0.9983382225036621}","{'distance': 0.30000000000000004, 'evidence_accuracy': 0.8, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.75989234), 'contradiction': 0.9980181455612183}","{'distance': 0.4, 'evidence_accuracy': 0.7, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6854483), 'contradiction': 0.9983382225036621}",,,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.9, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.7494981), 'contradiction': 0.041413240134716034}"
,,,,,,"{'distance': 0.40740740740740744, 'evidence_accuracy': 0.1, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.5, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.7736275), 'contradiction': 0.0014571890933439136}"
,,"{'distance': 0.8666666666666667, 'evidence_accuracy': 0.2, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 1.0, 'evidence_f1': 0.19999999999999998, 'similarity_metrics': np.float32(0.33038723), 'contradiction': 0.9922647476196289}",,,,
,"{'distance': 0.04761904761904767, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.98952675), 'contradiction': 0.00400770828127861}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.98952675), 'contradiction': 0.00400770828127861}",,,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9267458), 'contradiction': 0.0019178505754098296}"
,,,,,,
,,,,,,"{'distance': 0.13157894736842102, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8027525), 'contradiction': 0.030162416398525238}"
,,,,"{'distance': 0.48571428571428577, 'evidence_accuracy': 0.5, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 1.0, 'evidence_f1': 0.16666666666666669, 'similarity_metrics': np.float32(0.45479506), 'contradiction': 0.9775505661964417}","{'distance': 0.4285714285714286, 'evidence_accuracy': 0.55, 'evidence_precision': 0.1, 'evidence_recall': 1.0, 'evidence_f1': 0.18181818181818182, 'similarity_metrics': np.float32(0.5200697), 'contradiction': 0.9965439438819885}",
,,,,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.8392397), 'contradiction': 0.014301817864179611}"
,,,,,,
,,,"{'distance': 0.23809523809523814, 'evidence_accuracy': 0.7, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.77461225), 'contradiction': 0.9985020160675049}","{'distance': 0.23809523809523814, 'evidence_accuracy': 0.7, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.77461225), 'contradiction': 0.9985020160675049}","{'distance': 0.23809523809523814, 'evidence_accuracy': 0.7, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.77461225), 'contradiction': 0.9985020160675049}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.90228593), 'contradiction': 0.003669827478006482}"
,,,,,,
,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7637098), 'contradiction': 0.9992570281028748}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7637098), 'contradiction': 0.9992570281028748}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7637098), 'contradiction': 0.9992570281028748}","{'distance': 0.40740740740740744, 'evidence_accuracy': 0.7, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9051945), 'contradiction': 0.0011812553275376558}"
,,,,,,
,,,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8214285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9680051), 'contradiction': 0.8104447722434998}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8214285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9680051), 'contradiction': 0.8104447722434998}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.9285714285714286, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.9233616), 'contradiction': 0.0015719291986897588}"
"{'distance': 0.2857142857142857, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.6233679), 'contradiction': 0.9968733191490173}",,,,,,
,,,,,,"{'distance': 0.5454545454545454, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.8914436), 'contradiction': 0.0034182260278612375}"
,,,,,,
,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6210399), 'contradiction': 0.9973457455635071}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6210399), 'contradiction': 0.9973457455635071}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6210399), 'contradiction': 0.9973457455635071}","{'distance': 0.36, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.89318514), 'contradiction': 0.0033238534815609455}"
,,,"{'distance': 0.7333333333333334, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 1.0, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.1890217), 'contradiction': 0.8723904490470886}","{'distance': 0.7333333333333334, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 1.0, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.1890217), 'contradiction': 0.8723904490470886}","{'distance': 0.7333333333333334, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 1.0, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.1890217), 'contradiction': 0.8723904490470886}",
,,,,,,"{'distance': 0.36363636363636365, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8733798), 'contradiction': 0.0024554531555622816}"
,,,,,,
"{'distance': 0.03703703703703709, 'evidence_accuracy': 0.8518518518518519, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9378282), 'contradiction': 0.9908319115638733}","{'distance': 0.03703703703703709, 'evidence_accuracy': 0.8518518518518519, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9378282), 'contradiction': 0.9908319115638733}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.8148148148148148, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.92359126), 'contradiction': 0.8190956711769104}","{'distance': 0.03703703703703709, 'evidence_accuracy': 0.8518518518518519, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.85860425), 'contradiction': 0.9817909002304077}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.8148148148148148, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9335373), 'contradiction': 0.9977583885192871}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.8148148148148148, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9335373), 'contradiction': 0.9977583885192871}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.8148148148148148, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8845757), 'contradiction': 0.931957483291626}"
,,,,,,
,,,,,,"{'distance': 0.3846153846153846, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.95927745), 'contradiction': 0.0033085092436522245}"
,,,,,,"{'distance': 0.3548387096774194, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.6639152), 'contradiction': 0.5907092690467834}"
"{'distance': 0.12, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.87736475), 'contradiction': 0.020191235467791557}","{'distance': 0.12, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.87736475), 'contradiction': 0.020191235467791557}","{'distance': 0.12, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.87736475), 'contradiction': 0.020191235467791557}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9064293), 'contradiction': 0.9970386028289795}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.90742505), 'contradiction': 0.9965354204177856}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9064293), 'contradiction': 0.9970386028289795}","{'distance': 0.29032258064516125, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.91072756), 'contradiction': 0.002046097768470645}"
,,,,,,
,,,"{'distance': 0.2857142857142857, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.8217882), 'contradiction': 0.9983665347099304}","{'distance': 0.2857142857142857, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.767836), 'contradiction': 0.7772297263145447}","{'distance': 0.2857142857142857, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.767836), 'contradiction': 0.7772297263145447}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.7740009), 'contradiction': 0.0026144266594201326}"
,,,,,,
"{'distance': 0.3913043478260869, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.98462474), 'contradiction': 0.006934806704521179}",,"{'distance': 0.48, 'evidence_accuracy': 0.6818181818181818, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 1.0, 'evidence_f1': 0.3636363636363636, 'similarity_metrics': np.float32(0.9567427), 'contradiction': 0.013070168904960155}",,,,"{'distance': 0.14893617021276595, 'evidence_accuracy': 0.8181818181818182, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.93228906), 'contradiction': 0.09630534052848816}"
,,,,,,
,,,,,,
,,,,,,
"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.99548197), 'contradiction': 0.0033261121716350317}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.99548197), 'contradiction': 0.0033261121716350317}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.99548197), 'contradiction': 0.0033261121716350317}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.6538461538461539, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9831193), 'contradiction': 0.9860221147537231}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.6538461538461539, 'evidence_precision': 0.5, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.9970813), 'contradiction': 0.0034019844606518745}","{'distance': 0.07407407407407407, 'evidence_accuracy': 0.6538461538461539, 'evidence_precision': 0.5, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.9970813), 'contradiction': 0.0034019844606518745}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.5, 'evidence_recall': 0.125, 'evidence_f1': 0.2, 'similarity_metrics': np.float32(0.96923655), 'contradiction': 0.07620585709810257}"
,,,,,,"{'distance': 0.25, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 0.0, 'evidence_recall': 0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8992203), 'contradiction': 0.0007879191543906927}"
,"{'distance': 0.21052631578947367, 'evidence_accuracy': 0.6842105263157895, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.89715433), 'contradiction': 0.20467932522296906}","{'distance': 0.21052631578947367, 'evidence_accuracy': 0.6842105263157895, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.89715433), 'contradiction': 0.20467932522296906}",,,,"{'distance': 0.2093023255813954, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8975537), 'contradiction': 0.0041584414429962635}"
