e-implcit-target-e-persona-human,e-implcit-target-e-persona-you,baseline,e-persona-you,e-implcit-target,e-persona-human,TextFoolerJin2019
"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8286923, 'contradiction': 0.9993707537651062}","{'distance': 0.2222222222222222, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.7623945, 'contradiction': 0.9989575147628784}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8286923, 'contradiction': 0.9993707537651062}","{'distance': 0.2222222222222222, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.7623945, 'contradiction': 0.9989575147628784}","{'distance': 0.2222222222222222, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.6087146, 'contradiction': 0.9993473887443542}","{'distance': 0.2222222222222222, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.7623945, 'contradiction': 0.9989575147628784}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.931779, 'contradiction': 0.001759239356033504}"
,,,,,,
"{'distance': 0.125, 'evidence_accuracy': 0.625, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.6650865, 'contradiction': 0.9989629983901978}","{'distance': 0.125, 'evidence_accuracy': 0.625, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.6650865, 'contradiction': 0.9989629983901978}",,,"{'distance': 0.125, 'evidence_accuracy': 0.625, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.6650865, 'contradiction': 0.9989629983901978}",,"{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9509442, 'contradiction': 0.0009443922899663448}"
,,,,,,
,,,,,,
,,,,,,
"{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.125, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8303044, 'contradiction': 0.9987508058547974}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.25, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.97410315, 'contradiction': 0.002690038410946727}"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.98477376, 'contradiction': 0.0076192766427993774}"
,,,,,,"{'distance': 0.23076923076923073, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.25, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': 0.7478599, 'contradiction': 0.00248001329600811}"
,,,,"{'distance': 0.23076923076923073, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9246014, 'contradiction': 0.9765638113021851}",,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.94622105, 'contradiction': 0.0021766619756817818}"
"{'distance': 0.7692307692307692, 'evidence_accuracy': 0.2777777777777778, 'evidence_precision': 0.2, 'evidence_recall': 0.75, 'evidence_f1': 0.31578947368421056, 'similarity_metrics': 0.3121385, 'contradiction': 0.9761049747467041}",,,"{'distance': 0.7692307692307692, 'evidence_accuracy': 0.2777777777777778, 'evidence_precision': 0.2, 'evidence_recall': 0.75, 'evidence_f1': 0.31578947368421056, 'similarity_metrics': 0.3121385, 'contradiction': 0.9761049747467041}",,,
,,,,,,
,,,,,,
,,,,,,"{'distance': 0.13636363636363635, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.89690506, 'contradiction': 0.007501524873077869}"
,,,,,,
,,,,,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.83575183, 'contradiction': 0.9911729693412781}"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,"{'distance': 0.052631578947368474, 'evidence_accuracy': 0.9473684210526315, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9303783, 'contradiction': 0.001174169941805303}"
"{'distance': 0.10526315789473684, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.80203164, 'contradiction': 0.9985049962997437}","{'distance': 0.10526315789473684, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.80203164, 'contradiction': 0.9985049962997437}","{'distance': 0.26315789473684215, 'evidence_accuracy': 0.8421052631578947, 'evidence_precision': 0.6, 'evidence_recall': 0.75, 'evidence_f1': 0.6666666666666665, 'similarity_metrics': 0.6270537, 'contradiction': 0.9934802055358887}","{'distance': 0.08108108108108103, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.81123006, 'contradiction': 0.9977027773857117}","{'distance': 0.10526315789473684, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.80203164, 'contradiction': 0.9985049962997437}","{'distance': 0.08108108108108103, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.81123006, 'contradiction': 0.9977027773857117}","{'distance': 0.052631578947368474, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.7514612, 'contradiction': 0.8175292611122131}"
,,,,,,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.93016136, 'contradiction': 0.02370297536253929}"
"{'distance': 0.050000000000000044, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7208472, 'contradiction': 0.00535569665953517}","{'distance': 0.050000000000000044, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7208472, 'contradiction': 0.00535569665953517}",,,"{'distance': 0.050000000000000044, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7208472, 'contradiction': 0.00535569665953517}",,"{'distance': 0.050000000000000044, 'evidence_accuracy': 0.95, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.94352674, 'contradiction': 0.0018301951931789517}"
,,,,,,"{'distance': 0.050000000000000044, 'evidence_accuracy': 0.75, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.97486734, 'contradiction': 0.0020057945512235165}"
,,,,,,
"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.9411764705882353, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.8578563, 'contradiction': 0.9977625608444214}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.9411764705882353, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.8578563, 'contradiction': 0.9977625608444214}","{'distance': 0.1578947368421053, 'evidence_accuracy': 0.9411764705882353, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.85510886, 'contradiction': 0.9886866807937622}","{'distance': 0.11764705882352944, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.82406807, 'contradiction': 0.8945144414901733}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.9411764705882353, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.8578563, 'contradiction': 0.9977625608444214}","{'distance': 0.11764705882352944, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.82406807, 'contradiction': 0.8945144414901733}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.7647058823529411, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9381968, 'contradiction': 0.0018566190265119076}"
"{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.65811014, 'contradiction': 0.9902764558792114}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.65811014, 'contradiction': 0.9902764558792114}",,,"{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.65811014, 'contradiction': 0.9902764558792114}",,
,,,,,,
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.74295634, 'contradiction': 0.9987429976463318}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.8161106, 'contradiction': 0.9417287707328796}"
,,,,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.8976871, 'contradiction': 0.003620197530835867}"
"{'distance': 0.06666666666666665, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.6048359, 'contradiction': 0.9890623688697815}","{'distance': 0.06666666666666665, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.6048359, 'contradiction': 0.9890623688697815}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9797497, 'contradiction': 0.007432322949171066}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9797497, 'contradiction': 0.007432322949171066}","{'distance': 0.06666666666666665, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.6048359, 'contradiction': 0.9890623688697815}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9797497, 'contradiction': 0.007432322949171066}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.85878956, 'contradiction': 0.0017953698989003897}"
,,,,,,
,,,,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9629942, 'contradiction': 0.0014365797396749258}"
"{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.771682, 'contradiction': 0.9992951154708862}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9080706, 'contradiction': 0.0028836154378950596}"
,,,"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.77819943, 'contradiction': 0.4297731816768646}","{'distance': 0.052631578947368474, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.6957537, 'contradiction': 0.9970159530639648}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.77819943, 'contradiction': 0.4297731816768646}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 1.0, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.8, 'similarity_metrics': 0.9583645, 'contradiction': 0.0020326327066868544}"
"{'distance': 0.4285714285714286, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.62434053, 'contradiction': 0.9990523457527161}","{'distance': 0.4285714285714286, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.62434053, 'contradiction': 0.9990523457527161}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.79352784, 'contradiction': 0.9989662170410156}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.79352784, 'contradiction': 0.9989662170410156}","{'distance': 0.4285714285714286, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.62434053, 'contradiction': 0.9990523457527161}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.79352784, 'contradiction': 0.9989662170410156}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.5, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.88112473, 'contradiction': 0.005202502477914095}"
,,,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.47502145, 'contradiction': 0.9891148805618286}",,"{'distance': 0.16666666666666663, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.688581, 'contradiction': 0.9838361144065857}"
